x,y,station_id,ANIO,SEMANA,huevos,TMAX,TMIN,PRECIP,EVAP,dist_km
-89.60023499,21.001297,31095,2024,38,32,37.42857143,21.64285714,6.5,6.031428571,2.593315775
-89.60023499,21.001297,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,2.593315775
-89.60023499,21.001297,31095,2024,36,9,35.85714286,22.14285714,11.32857143,4.386,2.593315775
-89.60738373,21.00255585,31095,2024,35,2,39,23.28571429,3.714285714,4.738333333,3.224765216
-89.60738373,21.00255585,31095,2024,36,51,35.85714286,22.14285714,11.32857143,4.386,3.224765216
-89.60738373,21.00255585,31095,2024,37,2,37.21428571,23,2.985714286,4.188333333,3.224765216
-89.60738373,21.00255585,31095,2024,38,4,37.42857143,21.64285714,6.5,6.031428571,3.224765216
-89.6071167,21.0021286,31095,2024,35,7,39,23.28571429,3.714285714,4.738333333,3.173027654
-89.6071167,21.0021286,31095,2024,38,17,37.42857143,21.64285714,6.5,6.031428571,3.173027654
-89.6071167,21.0021286,31095,2024,36,54,35.85714286,22.14285714,11.32857143,4.386,3.173027654
-89.6071167,21.0021286,31095,2024,37,10,37.21428571,23,2.985714286,4.188333333,3.173027654
-89.60721588,21.00253677,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.210079127
-89.60721588,21.00253677,31095,2024,38,3,37.42857143,21.64285714,6.5,6.031428571,3.210079127
-89.60721588,21.00253677,31095,2024,36,24,35.85714286,22.14285714,11.32857143,4.386,3.210079127
-89.60721588,21.00253677,31095,2024,37,6,37.21428571,23,2.985714286,4.188333333,3.210079127
-89.60709381,21.00232506,31095,2024,35,4,39,23.28571429,3.714285714,4.738333333,3.185214741
-89.60709381,21.00232506,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.185214741
-89.60709381,21.00232506,31095,2024,37,2,37.21428571,23,2.985714286,4.188333333,3.185214741
-89.6095047,21.00578308,31095,2024,35,24,39,23.28571429,3.714285714,4.738333333,3.626670369
-89.6095047,21.00578308,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,3.626670369
-89.6095047,21.00578308,31095,2024,37,5,37.21428571,23,2.985714286,4.188333333,3.626670369
-89.6095047,21.00578308,31095,2024,36,12,35.85714286,22.14285714,11.32857143,4.386,3.626670369
-89.60980988,21.00592613,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.660841663
-89.60980988,21.00592613,31095,2024,38,7,37.42857143,21.64285714,6.5,6.031428571,3.660841663
-89.60980988,21.00592613,31095,2024,36,15,35.85714286,22.14285714,11.32857143,4.386,3.660841663
-89.60980988,21.00592613,31095,2024,37,6,37.21428571,23,2.985714286,4.188333333,3.660841663
-89.60974121,21.00626183,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.680672493
-89.60974121,21.00626183,31095,2024,36,19,35.85714286,22.14285714,11.32857143,4.386,3.680672493
-89.60974121,21.00626183,31095,2024,37,11,37.21428571,23,2.985714286,4.188333333,3.680672493
-89.60974121,21.00626183,31095,2024,38,10,37.42857143,21.64285714,6.5,6.031428571,3.680672493
-89.60942841,21.00629616,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.659403621
-89.60942841,21.00629616,31095,2024,38,15,37.42857143,21.64285714,6.5,6.031428571,3.659403621
-89.60942841,21.00629616,31095,2024,37,6,37.21428571,23,2.985714286,4.188333333,3.659403621
-89.60942841,21.00629616,31095,2024,36,10,35.85714286,22.14285714,11.32857143,4.386,3.659403621
-89.61515045,21.00671577,31036,2024,35,0,36.14285714,25,0.142857143,5.465714286,3.612345331
-89.61515045,21.00671577,31036,2024,38,0,35.85714286,24.57142857,6.087142857,5.425714286,3.612345331
-89.61515045,21.00671577,31036,2024,36,4,36,24.64285714,6.96,4.511666667,3.612345331
-89.61515045,21.00671577,31036,2024,37,0,36.28571429,24.28571429,5.36,5.464,3.612345331
-89.61670685,21.00705147,31036,2024,35,4,36.14285714,25,0.142857143,5.465714286,3.47296614
-89.61670685,21.00705147,31036,2024,36,6,36,24.64285714,6.96,4.511666667,3.47296614
-89.61670685,21.00705147,31036,2024,38,7,35.85714286,24.57142857,6.087142857,5.425714286,3.47296614
-89.61670685,21.00705147,31036,2024,37,0,36.28571429,24.28571429,5.36,5.464,3.47296614
-89.61548615,21.007267,31036,2024,35,2,36.14285714,25,0.142857143,5.465714286,3.54438338
-89.61548615,21.007267,31036,2024,38,9,35.85714286,24.57142857,6.087142857,5.425714286,3.54438338
-89.61548615,21.007267,31036,2024,37,0,36.28571429,24.28571429,5.36,5.464,3.54438338
-89.61548615,21.007267,31036,2024,36,3,36,24.64285714,6.96,4.511666667,3.54438338
-89.61692047,21.00750732,31036,2024,35,0,36.14285714,25,0.142857143,5.465714286,3.420970627
-89.61692047,21.00750732,31036,2024,38,12,35.85714286,24.57142857,6.087142857,5.425714286,3.420970627
-89.61692047,21.00750732,31036,2024,37,7,36.28571429,24.28571429,5.36,5.464,3.420970627
-89.61692047,21.00750732,31036,2024,36,5,36,24.64285714,6.96,4.511666667,3.420970627
-89.62249988,21.00653193,31036,2024,35,11,36.14285714,25,0.142857143,5.465714286,3.137640222
-89.62249988,21.00653193,31036,2024,36,9,36,24.64285714,6.96,4.511666667,3.137640222
-89.62249988,21.00653193,31036,2024,37,6,36.28571429,24.28571429,5.36,5.464,3.137640222
-89.62249988,21.00653193,31036,2024,38,4,35.85714286,24.57142857,6.087142857,5.425714286,3.137640222
-89.62123388,21.00713275,31036,2024,35,16,36.14285714,25,0.142857143,5.465714286,3.160975505
-89.62123388,21.00713275,31036,2024,37,13,36.28571429,24.28571429,5.36,5.464,3.160975505
-89.62123388,21.00713275,31036,2024,36,14,36,24.64285714,6.96,4.511666667,3.160975505
-89.62123388,21.00713275,31036,2024,38,10,35.85714286,24.57142857,6.087142857,5.425714286,3.160975505
-89.62076,21.00673,31036,2024,35,72,36.14285714,25,0.142857143,5.465714286,3.226446536
-89.62076,21.00673,31036,2024,38,21,35.85714286,24.57142857,6.087142857,5.425714286,3.226446536
-89.62076,21.00673,31036,2024,37,24,36.28571429,24.28571429,5.36,5.464,3.226446536
-89.62076,21.00673,31036,2024,36,25,36,24.64285714,6.96,4.511666667,3.226446536
-89.62182617,21.00689888,31036,2024,35,15,36.14285714,25,0.142857143,5.465714286,3.144982258
-89.62182617,21.00689888,31036,2024,37,18,36.28571429,24.28571429,5.36,5.464,3.144982258
-89.62182617,21.00689888,31036,2024,36,12,36,24.64285714,6.96,4.511666667,3.144982258
-89.62182617,21.00689888,31036,2024,38,16,35.85714286,24.57142857,6.087142857,5.425714286,3.144982258
-89.66500165,20.99903439,31097,2024,35,14,36.92857143,24,1.228571429,6.778333333,1.80358871
-89.66500165,20.99903439,31097,2024,38,4,36.64285714,23.57142857,1.7,6.942857143,1.80358871
-89.66500165,20.99903439,31097,2024,37,9,36.71428571,24.5,12.35714286,7.652857143,1.80358871
-89.66500165,20.99903439,31097,2024,36,18,35.57142857,23.64285714,6.828571429,6.2,1.80358871
-89.66463,20.99949,31097,2024,35,41,36.92857143,24,1.228571429,6.778333333,1.83544266
-89.66463,20.99949,31097,2024,38,9,36.64285714,23.57142857,1.7,6.942857143,1.83544266
-89.66463,20.99949,31097,2024,36,7,35.57142857,23.64285714,6.828571429,6.2,1.83544266
-89.66463,20.99949,31097,2024,37,41,36.71428571,24.5,12.35714286,7.652857143,1.83544266
-89.6651535,20.99950027,31097,2024,35,37,36.92857143,24,1.228571429,6.778333333,1.857385314
-89.6651535,20.99950027,31097,2024,38,2,36.64285714,23.57142857,1.7,6.942857143,1.857385314
-89.6651535,20.99950027,31097,2024,36,186,35.57142857,23.64285714,6.828571429,6.2,1.857385314
-89.6651535,20.99950027,31097,2024,37,42,36.71428571,24.5,12.35714286,7.652857143,1.857385314
-89.6652298,20.99925995,31097,2024,35,38,36.92857143,24,1.228571429,6.778333333,1.836084262
-89.6652298,20.99925995,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,1.836084262
-89.6652298,20.99925995,31097,2024,37,29,36.71428571,24.5,12.35714286,7.652857143,1.836084262
-89.6652298,20.99925995,31097,2024,36,107,35.57142857,23.64285714,6.828571429,6.2,1.836084262
-89.66450136,20.99975625,31097,2024,35,17,36.92857143,24,1.228571429,6.778333333,1.858106928
-89.66450136,20.99975625,31097,2024,37,37,36.71428571,24.5,12.35714286,7.652857143,1.858106928
-89.66450136,20.99975625,31097,2024,38,27,36.64285714,23.57142857,1.7,6.942857143,1.858106928
-89.66450136,20.99975625,31097,2024,36,172,35.57142857,23.64285714,6.828571429,6.2,1.858106928
-89.66548841,20.99992791,31097,2024,35,7,36.92857143,24,1.228571429,6.778333333,1.914871478
-89.66548841,20.99992791,31097,2024,38,4,36.64285714,23.57142857,1.7,6.942857143,1.914871478
-89.66548841,20.99992791,31097,2024,36,3,35.57142857,23.64285714,6.828571429,6.2,1.914871478
-89.66548841,20.99992791,31097,2024,37,8,36.71428571,24.5,12.35714286,7.652857143,1.914871478
-89.6652832,20.99973297,31097,2024,35,15,36.92857143,24,1.228571429,6.778333333,1.886479343
-89.6652832,20.99973297,31097,2024,38,2,36.64285714,23.57142857,1.7,6.942857143,1.886479343
-89.6652832,20.99973297,31097,2024,37,23,36.71428571,24.5,12.35714286,7.652857143,1.886479343
-89.6652832,20.99973297,31097,2024,36,7,35.57142857,23.64285714,6.828571429,6.2,1.886479343
-89.66479492,20.99972916,31097,2024,35,23,36.92857143,24,1.228571429,6.778333333,1.866504675
-89.66479492,20.99972916,31097,2024,38,19,36.64285714,23.57142857,1.7,6.942857143,1.866504675
-89.66479492,20.99972916,31097,2024,36,31,35.57142857,23.64285714,6.828571429,6.2,1.866504675
-89.66479492,20.99972916,31097,2024,37,6,36.71428571,24.5,12.35714286,7.652857143,1.866504675
-89.66724,21.00126,31097,2024,35,12,36.92857143,24,1.228571429,6.778333333,2.126387027
-89.66724,21.00126,31097,2024,38,12,36.64285714,23.57142857,1.7,6.942857143,2.126387027
-89.66724,21.00126,31097,2024,37,22,36.71428571,24.5,12.35714286,7.652857143,2.126387027
-89.66724,21.00126,31097,2024,36,22,35.57142857,23.64285714,6.828571429,6.2,2.126387027
-89.66816,21.0008,31097,2024,35,20,36.92857143,24,1.228571429,6.778333333,2.126252824
-89.66816,21.0008,31097,2024,37,4,36.71428571,24.5,12.35714286,7.652857143,2.126252824
-89.66816,21.0008,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.126252824
-89.66784668,21.00117493,31097,2024,35,15,36.92857143,24,1.228571429,6.778333333,2.147025312
-89.66784668,21.00117493,31097,2024,38,31,36.64285714,23.57142857,1.7,6.942857143,2.147025312
-89.66784668,21.00117493,31097,2024,37,54,36.71428571,24.5,12.35714286,7.652857143,2.147025312
-89.66784668,21.00117493,31097,2024,36,226,35.57142857,23.64285714,6.828571429,6.2,2.147025312
-89.6676178,21.00076485,31097,2024,35,31,36.92857143,24,1.228571429,6.778333333,2.095611886
-89.6676178,21.00076485,31097,2024,38,7,36.64285714,23.57142857,1.7,6.942857143,2.095611886
-89.6676178,21.00076485,31097,2024,36,8,35.57142857,23.64285714,6.828571429,6.2,2.095611886
-89.6676178,21.00076485,31097,2024,37,11,36.71428571,24.5,12.35714286,7.652857143,2.095611886
-89.6567688,21.00930977,31097,2024,35,0,36.92857143,24,1.228571429,6.778333333,2.798939925
-89.6567688,21.00930977,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.798939925
-89.6567688,21.00930977,31097,2024,36,4,35.57142857,23.64285714,6.828571429,6.2,2.798939925
-89.6567688,21.00930977,31097,2024,38,5,36.64285714,23.57142857,1.7,6.942857143,2.798939925
-89.65633392,21.00930023,31097,2024,35,5,36.92857143,24,1.228571429,6.778333333,2.800399911
-89.65633392,21.00930023,31097,2024,36,8,35.57142857,23.64285714,6.828571429,6.2,2.800399911
-89.65633392,21.00930023,31097,2024,37,14,36.71428571,24.5,12.35714286,7.652857143,2.800399911
-89.65633392,21.00930023,31097,2024,38,19,36.64285714,23.57142857,1.7,6.942857143,2.800399911
-89.65679932,21.00948906,31097,2024,35,0,36.92857143,24,1.228571429,6.778333333,2.818705168
-89.65679932,21.00948906,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.818705168
-89.65679932,21.00948906,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.818705168
-89.65679932,21.00948906,31097,2024,36,0,35.57142857,23.64285714,6.828571429,6.2,2.818705168
-89.65673828,21.00988197,31036,2024,35,3,36.14285714,25,0.142857143,5.465714286,2.826029064
-89.65673828,21.00988197,31036,2024,38,9,35.85714286,24.57142857,6.087142857,5.425714286,2.826029064
-89.65673828,21.00988197,31036,2024,37,3,36.28571429,24.28571429,5.36,5.464,2.826029064
-89.65673828,21.00988197,31036,2024,36,7,36,24.64285714,6.96,4.511666667,2.826029064
-89.65596113,21.00867183,31097,2024,35,0,36.92857143,24,1.228571429,6.778333333,2.733477345
-89.65596113,21.00867183,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.733477345
-89.65596113,21.00867183,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.733477345
-89.65596113,21.00867183,31097,2024,36,2,35.57142857,23.64285714,6.828571429,6.2,2.733477345
-89.65631518,21.00827486,31097,2024,35,2,36.92857143,24,1.228571429,6.778333333,2.686756614
-89.65631518,21.00827486,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.686756614
-89.65631518,21.00827486,31097,2024,37,3,36.71428571,24.5,12.35714286,7.652857143,2.686756614
-89.65631518,21.00827486,31097,2024,36,5,35.57142857,23.64285714,6.828571429,6.2,2.686756614
-89.6557,21.00861,31097,2024,35,2,36.92857143,24,1.228571429,6.778333333,2.728920035
-89.6557,21.00861,31097,2024,37,5,36.71428571,24.5,12.35714286,7.652857143,2.728920035
-89.6557,21.00861,31097,2024,36,8,35.57142857,23.64285714,6.828571429,6.2,2.728920035
-89.6557,21.00861,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.728920035
-89.65621185,21.00799561,31097,2024,35,0,36.92857143,24,1.228571429,6.778333333,2.656527332
-89.65621185,21.00799561,31097,2024,36,0,35.57142857,23.64285714,6.828571429,6.2,2.656527332
-89.65621185,21.00799561,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.656527332
-89.65621185,21.00799561,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.656527332
-89.66703353,21.00331814,31097,2024,35,69,36.92857143,24,1.228571429,6.778333333,2.324525791
-89.66703353,21.00331814,31097,2024,38,5,36.64285714,23.57142857,1.7,6.942857143,2.324525791
-89.66703353,21.00331814,31097,2024,36,8,35.57142857,23.64285714,6.828571429,6.2,2.324525791
-89.66703353,21.00331814,31097,2024,37,8,36.71428571,24.5,12.35714286,7.652857143,2.324525791
-89.66685486,21.00377083,31097,2024,35,22,36.92857143,24,1.228571429,6.778333333,2.363494112
-89.66685486,21.00377083,31097,2024,37,14,36.71428571,24.5,12.35714286,7.652857143,2.363494112
-89.66685486,21.00377083,31097,2024,36,44,35.57142857,23.64285714,6.828571429,6.2,2.363494112
-89.66685486,21.00377083,31097,2024,38,5,36.64285714,23.57142857,1.7,6.942857143,2.363494112
-89.66649628,21.0033493,31097,2024,35,18,36.92857143,24,1.228571429,6.778333333,2.305935337
-89.66649628,21.0033493,31097,2024,38,10,36.64285714,23.57142857,1.7,6.942857143,2.305935337
-89.66649628,21.0033493,31097,2024,36,38,35.57142857,23.64285714,6.828571429,6.2,2.305935337
-89.66649628,21.0033493,31097,2024,37,12,36.71428571,24.5,12.35714286,7.652857143,2.305935337
-89.66635132,21.00382042,31097,2024,35,17,36.92857143,24,1.228571429,6.778333333,2.348916499
-89.66635132,21.00382042,31097,2024,38,17,36.64285714,23.57142857,1.7,6.942857143,2.348916499
-89.66635132,21.00382042,31097,2024,37,26,36.71428571,24.5,12.35714286,7.652857143,2.348916499
-89.66635132,21.00382042,31097,2024,36,63,35.57142857,23.64285714,6.828571429,6.2,2.348916499
-89.65720504,21.00844303,31097,2024,35,15,36.92857143,24,1.228571429,6.778333333,2.700816614
-89.65720504,21.00844303,31097,2024,38,15,36.64285714,23.57142857,1.7,6.942857143,2.700816614
-89.65720504,21.00844303,31097,2024,36,11,35.57142857,23.64285714,6.828571429,6.2,2.700816614
-89.65720504,21.00844303,31097,2024,37,13,36.71428571,24.5,12.35714286,7.652857143,2.700816614
-89.65754836,21.00872198,31097,2024,35,19,36.92857143,24,1.228571429,6.778333333,2.730897834
-89.65754836,21.00872198,31097,2024,38,23,36.64285714,23.57142857,1.7,6.942857143,2.730897834
-89.65754836,21.00872198,31097,2024,36,15,35.57142857,23.64285714,6.828571429,6.2,2.730897834
-89.65754836,21.00872198,31097,2024,37,19,36.71428571,24.5,12.35714286,7.652857143,2.730897834
-89.65792847,21.00865936,31097,2024,35,13,36.92857143,24,1.228571429,6.778333333,2.723458665
-89.65792847,21.00865936,31097,2024,38,9,36.64285714,23.57142857,1.7,6.942857143,2.723458665
-89.65792847,21.00865936,31097,2024,37,3,36.71428571,24.5,12.35714286,7.652857143,2.723458665
-89.65792847,21.00865936,31097,2024,36,7,35.57142857,23.64285714,6.828571429,6.2,2.723458665
-89.65773773,21.0085392,31097,2024,35,11,36.92857143,24,1.228571429,6.778333333,2.71026637
-89.65773773,21.0085392,31097,2024,36,6,35.57142857,23.64285714,6.828571429,6.2,2.71026637
-89.65773773,21.0085392,31097,2024,37,7,36.71428571,24.5,12.35714286,7.652857143,2.71026637
-89.65773773,21.0085392,31097,2024,38,9,36.64285714,23.57142857,1.7,6.942857143,2.71026637
-89.65550997,21.01036366,31036,2024,35,21,36.14285714,25,0.142857143,5.465714286,2.705341345
-89.65550997,21.01036366,31036,2024,38,8,35.85714286,24.57142857,6.087142857,5.425714286,2.705341345
-89.65550997,21.01036366,31036,2024,36,13,36,24.64285714,6.96,4.511666667,2.705341345
-89.65550997,21.01036366,31036,2024,37,5,36.28571429,24.28571429,5.36,5.464,2.705341345
-89.65588548,21.01069625,31036,2024,35,31,36.14285714,25,0.142857143,5.465714286,2.70005173
-89.65588548,21.01069625,31036,2024,38,3,35.85714286,24.57142857,6.087142857,5.425714286,2.70005173
-89.65588548,21.01069625,31036,2024,37,10,36.28571429,24.28571429,5.36,5.464,2.70005173
-89.65588548,21.01069625,31036,2024,36,18,36,24.64285714,6.96,4.511666667,2.70005173
-89.65527481,21.01103233,31036,2024,35,17,36.14285714,25,0.142857143,5.465714286,2.631518666
-89.65527481,21.01103233,31036,2024,38,17,35.85714286,24.57142857,6.087142857,5.425714286,2.631518666
-89.65527481,21.01103233,31036,2024,36,5,36,24.64285714,6.96,4.511666667,2.631518666
-89.65527481,21.01103233,31036,2024,37,9,36.28571429,24.28571429,5.36,5.464,2.631518666
-89.65512085,21.01044464,31036,2024,35,15,36.14285714,25,0.142857143,5.465714286,2.673844169
-89.65512085,21.01044464,31036,2024,38,14,35.85714286,24.57142857,6.087142857,5.425714286,2.673844169
-89.65512085,21.01044464,31036,2024,36,7,36,24.64285714,6.96,4.511666667,2.673844169
-89.65512085,21.01044464,31036,2024,37,8,36.28571429,24.28571429,5.36,5.464,2.673844169
-89.65766643,21.00820699,31097,2024,35,7,36.92857143,24,1.228571429,6.778333333,2.673431169
-89.65766643,21.00820699,31097,2024,36,2,35.57142857,23.64285714,6.828571429,6.2,2.673431169
-89.65766643,21.00820699,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.673431169
-89.65766643,21.00820699,31097,2024,38,5,36.64285714,23.57142857,1.7,6.942857143,2.673431169
-89.65829468,21.00834084,31097,2024,35,9,36.92857143,24,1.228571429,6.778333333,2.688122069
-89.65829468,21.00834084,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.688122069
-89.65829468,21.00834084,31097,2024,37,0,36.71428571,24.5,12.35714286,7.652857143,2.688122069
-89.65829468,21.00834084,31097,2024,36,0,35.57142857,23.64285714,6.828571429,6.2,2.688122069
-89.6579895,21.00846481,31097,2024,38,0,36.64285714,23.57142857,1.7,6.942857143,2.701802379
